RPTID	YR	NAME	OPID	OADDR	OCITY	OCNTY	OST	OZIP	HADDR	HCITY	HCNTY	HST	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
950568	95	CHEVRON USA INC                                   	2325	935 GRAVIER STREET                      	NEW ORLEANS              	ORLEANS                  	LA	70112	1301 MCKINNEY                           	HOUSTON                  	HARRIS                   	TX	77010	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	308	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	8	82	141	77	0	308	0	8	82	147	77	0	314	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	S. A. RONDEN0                                               	###############################################################################################################################################################################################################################################################	19960501	        
950569	95	CHEVRON USA INC                                   	2325	935 GRAVIER STREET                      	NEW ORLEANS              	ORLEANS                  	LA	70112	1301 MCKINNEY                           	HOUSTON                  	HARRIS                   	TX	77010	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	31	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	6	7	18	0	0	31	0	6	7	24	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S. A. RONDENO                                               	###############################################################################################################################################################################################################################################################	19960501	        
950570	95	AIR PRODUCTS & CHEMICALS INC                      	117	391 DUNES HIGHWAY                       	BURNS HARBOR             	PORTER                   	IN	46304	7201 HAMILTON BOULEVARD                 	ALLENTOWN                	                         	PA	18195	IN                                              	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K J STERNER                                                 	###############################################################################################################################################################################################################################################################	19960501	        
950571	95	SEILING PUBLIC WORKS AUTH                         	18172	"P.O. BOX 1043, 315 N. MAIN              "	SEILING                  	DEWEY                    	OK	73663	                                        	                         	                         	  	     	OK                                              	0	21	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ROBERT TATE                                                 	###############################################################################################################################################################################################################################################################	19960501	        
950572	95	NORTHERN MINNESOTA UTILITIES                      	13707	910 CLOQUET AVENUE                      	CLOQUET                  	CARLTON                  	MN	55720	                                        	                         	                         	  	     	MN                                              	0	42	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LOREN BORIN                                                 	###############################################################################################################################################################################################################################################################	19960501	        
950573	95	GREAT WESTERN OFFSHORE INC.                       	947	1111 BAGBY SUITE 1700                   	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	LA                                              	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KATHY CARTEN                                                	###############################################################################################################################################################################################################################################################	19960501	        
950574	95	SHELL PIPELINE CORP                               	18273	777 WALKER STREET                       	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	LA TX                                           	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	53	0	0	58	0	0	5	53	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	J.M. KORPAL                                                 	###############################################################################################################################################################################################################################################################	19960501	        
950575	95	WALTER OIL & GAS CO                               	22110	"1021 MAIN, SUITE 2200                   "	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	TX LA                                           	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	110	0	0	0	134	0	24	110	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JUDY ARCHER                                                 	###############################################################################################################################################################################################################################################################	19960501	        
950576	95	SHELL CHEMICAL CO                                 	18275	P.O. BOX 2099                           	HOUSTON                  	HARRIS                   	TX	77252	P. O. BOX 2463                          	HOUSTON                  	HARRIS                   	TX	77252	LA                                              	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D. R. HUTTON                                                	###############################################################################################################################################################################################################################################################	19960501	        
950577	95	VARIBUS CORP                                      	21153	P.O. BOX 2237                           	BEAUMONT                 	JEFFERSON                	TX	77704	                                        	                         	                         	  	     	LA                                              	0	29	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARK BRODEUR                                                	###############################################################################################################################################################################################################################################################	19960501	        
950579	95	ATP OIL & GAS CORPORATION                         	118	4299 SAN FELICE SUITE 230               	HOUSTON                  	HARRIS                   	TX	77027	                                        	                         	                         	  	     	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	6	0	2	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	###############################################################################################################################################################################################################################################################	19960501	        
950580	95	ZILKHA ENERGY CO                                  	25017	"1201 LOUISIANA, SUITE 3200              "	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	23	1	0	0	28	0	4	23	1	0	0	28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	WES WATKINS                                                 	###############################################################################################################################################################################################################################################################	19960501	        
950581	95	DAUPHIN ISLAND GATHERING PARTNERS                 	996	1400 WOODLOCH FOREST DRIVE SUITE 200    	THE WOODLANDS            	MONTGOMERY               	TX	77387	                                        	                         	                         	  	     	AL                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	72	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	7	65	0	0	72	0	0	7	69	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	###############################################################################################################################################################################################################################################################	19960501	19961126
950582	95	"WESTGAS INTERSTATE, INC                           "	22410	1123 W 3RD AVE ROOM 106                 	DENVER                   	DENVER                   	CO	80223	1225 17TH STREET                        	DENVER                   	                         	CO	80202	CO WY                                           	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	ROBERT C BLACKBURN                                          	###############################################################################################################################################################################################################################################################	19960501	19960502
950583	95	SENECA RESOURCES CORP                             	18201	1201 LOUISIANA - SUITE 400              	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	11	0	0	0	11	0	8	11	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	###############################################################################################################################################################################################################################################################	19960501	        
950584	95	BREITBURN ENERGY CORP                             	999	"3415 S. SEPULVEDA BLVD., SUITE 330      "	LOS ANGELES              	                         	CA	90034	                                        	                         	                         	  	     	CA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	W. JACKSON WASHBURN                                         	###############################################################################################################################################################################################################################################################	19960501	        
950588	95	MOBIL EXPLORATION & PRODUCING US INC              	12622	ROUTE 1 BOX 54                          	NINNEKAH                 	GRADY                    	OK	73067	12450 GREENSPOINT DRIVE                 	HOUSTON                  	                         	TX	77060	OK                                              	0	70	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL HONDERICH                                           	###############################################################################################################################################################################################################################################################	19960501	        
950589	95	MOBIL EXPLORATION & PRODUCING US INC              	12622	ROUTE 1 BOX 54                          	NINNEKAH                 	GRADY                    	OK	73067	12450 GREENSPOINT DRIVE                 	HOUSTON                  	                         	TX	77060	OK                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	142	1	0	0	12	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	118	13	0	0	183	0	0	0	0	0	0	0	0	52	118	13	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL HONDERICH                                           	###############################################################################################################################################################################################################################################################	19960501	19960502
950590	95	MOBIL EXPLORATION & PRODUCING US INC              	12622	12450 GREENPOINT DRIVE                  	HOUSTON                  	HARRIS                   	TX	77060	3000 PEGASUS PARK DRIVE                 	DALLAS                   	                         	TX	75247	NM                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARK DEL PICO                                               	###############################################################################################################################################################################################################################################################	19960501	        
950591	95	MOBIL EXPLORATION & PRODUCING US INC              	12622	12450 GREENSPOINT DRIVE                 	HOUSTON                  	HARRIS                   	TX	77060	3000 PEGASUS PARK DRIVE                 	DALLAS                   	                         	TX	75247	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	64	0	60	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	24	0	64	0	0	2	58	0	0	60	0	0	2	98	24	0	124	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	MARK DEL PICO                                               	###############################################################################################################################################################################################################################################################	19960501	        
950592	95	MOBIL EXPLORATION & PRODUCING US INC              	12622	1250 POYDRAS STREET                     	NEW ORLEANS              	ORLEANS                  	LA	70113	3000 PEGASUS PARK DRIVE                 	DALLAS                   	                         	TX	75247	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	9	0	0	19	0	1	9	9	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D. G. STEINWINDER                                           	###############################################################################################################################################################################################################################################################	19960501	        
950593	95	MOBIL EXPLORATION & PRODUCING US INC              	12622	1250 POYDRAS STREET                     	NEW ORLEANS              	ORLEANS                  	LA	70113	3000 PEGASUS PARK DRIVE                 	DALLAS                   	                         	TX	75247	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	9	0	0	6	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D.G. STEINWINDER                                            	###############################################################################################################################################################################################################################################################	19960501	        
950594	95	MOBIL EXPLORATION & PRODUCING US INC              	12622	1250 POYDRAS STREET                     	NEW ORLEANS              	ORLEANS                  	LA	70113	3000 PEGASUS PARK DRIVE                 	DALLAS                   	                         	TX	75247	AL                                              	0	4	0	0	0	0	0	4	0	26	0	0	0	0	0	26	0	13	0	0	0	0	0	13	0	56	0	0	0	0	0	56	0	0	4	0	0	0	4	0	3	23	0	0	0	26	0	0	4	9	0	0	13	0	0	25	31	0	0	56	0	3	56	40	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D.G. STEINWINDER                                            	###############################################################################################################################################################################################################################################################	19960501	        
950545	95	HADSON GAS CO (EX.ADOBE GAS CO)                   	56	921 WEST SANGER                         	HOBBS                    	LEA                      	NM	88240	                                        	                         	                         	  	     	NM                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	0	0	0	19	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	239	151	0	0	607	0	0	0	0	0	0	0	0	217	239	151	0	0	607	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ED SLOMAN                                                   	###############################################################################################################################################################################################################################################################	19960501	        
950598	95	ASHLAND EXPLORATION CO                            	719	500 DIEDERICH BLVD.                     	RUSSELL                  	GREENUP                  	KY	41114	14701 ST. MARY'S LANE                   	HOUSTON                  	HARRIS                   	TX	77079	WV                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	5	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	0	0	0	25	0	0	0	0	0	0	0	0	20	5	0	0	0	25	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R. MICHEAL HARPER                                           	###############################################################################################################################################################################################################################################################	19960501	        
950599	95	ASHLAND EXPLORATION CO                            	719	500 DIEDERICH BLVD.                     	RUSSELL                  	GREENUP                  	KY	41114	14701 ST. MARY'S LANE                   	HOUSTON                  	HARRIS                   	TX	77079	VA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R. MICHEAL HARPER                                           	###############################################################################################################################################################################################################################################################	19960501	        
950600	95	ASHLAND EXPLORATION CO                            	719	500 DIEDERICH AVE.                      	RUSSELL                  	GREENUP                  	KY	41114	14701 ST. MARY'S LANE                   	HOUSTON                  	HARRIS                   	TX	77079	KY                                              	0	36	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	1	40	0	0	4	0	45	0	0	0	0	0	0	0	0	0	0	36	0	0	0	36	0	0	0	0	0	0	0	0	44	1	0	0	0	45	0	0	0	0	0	0	0	0	44	37	0	0	0	81	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	R. MICHEAL HARPER                                           	###############################################################################################################################################################################################################################################################	19960501	        
950597	95	MOBIL EXPLORATION & PRODUCING US INC              	12622	500 W. ILLINOIS                         	MIDLAND                  	MIDLAND                  	TX	79702	3000 PEGASUS PARK DRIVE                 	DALLAS                   	                         	TX	75247	UT                                              	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G E WILKINSON                                               	###############################################################################################################################################################################################################################################################	19960501	        
950595	95	UNOCAL ENERGY RESOURCE DIVISION                   	25172	4021-4023 AMBASSADOR CAFFERY PKWY       	LAFAYETTE                	LAFAYETTE                	LA	70503	                                        	                         	                         	  	     	LA TX AL                                        	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	66	2	0	0	81	0	13	66	2	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JACK L. HOWES                                               	###############################################################################################################################################################################################################################################################	19960501	19960502
950578	95	ILLINOIS POWER CO                                 	8040	500 SOUTH 27TH STREET                   	DECATUR                  	MACON                    	IL	62525	                                        	                         	                         	  	     	IL                                              	16	683	0	0	0	0	0	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	333	272	0	0	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	333	272	0	0	699	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	D. E. STRINK                                                	###############################################################################################################################################################################################################################################################	19960501	        
950043	95	PROGRESSIVE GAS SERVICES INC                      	15872	P.O. BOX 79301                          	HOUSTON                  	HARRIS                   	TX	77279	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	THOMAS R. DILL                                              	###############################################################################################################################################################################################################################################################	19960513	        
950010	95	ARCADIAN CORP                                     	555	CORNER HWY 3115 & HWY 30                	GEISMAR                  	ASCENSION                	LA	70734	P.O. BOX 307                            	GEISMAR                  	                         	LA	70734	LA                                              	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T.W. MORALES                                                	###############################################################################################################################################################################################################################################################	19960513	        
950017	95	TORCH OPERATING COMPANY                           	30779	"3201 SKYWAY DRIVE, SUITE 104            "	SANTA MARIA              	SANTA BARBARA            	CA	93455	                                        	                         	                         	  	     	CA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	10	0	0	0	10	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R.F. MARSALEK                                               	###############################################################################################################################################################################################################################################################	19960513	        
950037	95	"SEBRING GAS SYSTEM, INC                           "	929	368 SOUTH COMMERCE AVE.                 	SEBRING                  	HIGHLANDS                	FL	33870	                                        	                         	                         	  	     	FL                                              	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FORD E. EDDY                                                	###############################################################################################################################################################################################################################################################	19960513	        
950052	95	B H P PETROLEUM (AMERICAS) INC                    	25145	"1360 POST OAK BLVD., SUITE 500          "	HOUSTON                  	HARRIS                   	TX	77056	                                        	                         	                         	  	     	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RON CAMPBELL                                                	###############################################################################################################################################################################################################################################################	19960513	        
950079	95	BAZZLE GAS CO                                     	1213	"ROUTE 6, BOX 123                        "	BUCKHANNON               	                         	WV	26201	                                        	                         	                         	  	     	WV                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MIKE ROSS                                                   	###############################################################################################################################################################################################################################################################	19960513	        
950098	95	CONOCO INC (AKA CONOCO PIPE LINE)                 	13131	P.O.BOX 90                              	MALJAMAR                 	LEA                      	NM	88264	"P.O.BOX 2197, 3000 HUMBER BLDG.         "	HOUSTON                  	                         	TX	77252	NM                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DANIEL HENDERSON                                            	###############################################################################################################################################################################################################################################################	19960513	        
950137	95	I P INVESTMENT HOLDINGS LTD                       	8322	P.O.BOX 5870                            	PINEVILLE                	                         	LA	71361	"INTERNATIONAL PLACE, RM 04-018          "	MEMPHIS                  	                         	TN	38138	LA                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BOB MCGINNESS                                               	###############################################################################################################################################################################################################################################################	19960513	        
950146	95	CONOCO INC (AKA CONOCO PIPE LINE)                 	13131	3315 BLOOMFIELD HIGHWAY                 	FARMINGTON               	SAN JUAN                 	NM	87401	"10 DESTA DRIVE, SUITE 100W              "	MIDLAND                  	MIDLAND                  	TX	79705	NM                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	5	0	0	0	0	0	0	0	0	2	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HENRY K. VELTMAN                                            	###############################################################################################################################################################################################################################################################	19960513	        
950148	95	COS - MAR CO                                      	2821	P.O.BOX 11                              	CARVILLE                 	IBERVILLE                	LA	70721	                                        	                         	                         	  	     	LA                                              	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RAMON R. RIONDA                                             	###############################################################################################################################################################################################################################################################	19960513	        
950150	95	"SAGINAW PIPELINE COMPANY, L.C.                    "	898	"777 TAYLOR ST, SUITE II-A               "	FORT WORTH               	TARRANT                  	TX	76102	                                        	                         	                         	  	     	TX                                              	23	9	75	2	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	108	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	108	0	0	0	109	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LANE THORNTON                                               	###############################################################################################################################################################################################################################################################	19960513	19960529
