RPTID	YR	NAME	OPID	OADDR	OCITY	OCNTY	OST	OZIP	HADDR	HCITY	HCNTY	HST	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
960980	96	SHELL CALIFORNIA PRODUCTION INC                   	18268	20101 GOLDEN WEST ST.                   	HUNTINGTON BEACH         	ORANGE                   	CA	92648	5060 CALIFORNIA AVE.                    	BAKERSFIELD              	                         	CA	93309	                                                	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	2	0	2	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CORBIN VEED                                                 	7149693260	19970425	        
960981	96	SHELL CALIFORNIA PRODUCTION INC                   	18268	50 NORTH SECOND STREET                  	RIO VISTA                	SOLANO                   	CA	94571	5060 CALIFORNIA AVE.                    	BAKERSFIELD              	                         	CA	93309	                                                	0	36	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	RB RUSSELL                                                  	7073742133	19970425	        
960982	96	SOUTHERN MINERAL CORPORATION                      	30937	"500 DALLAS, SUITE 2800                  "	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CAROLYN BAKER                                               	7136589444	19970425	        
960983	96	"WILDHORSE ENERGY PARTNERS, LLC                    "	30938	370 VAN GORDON ST.                      	LAKEWOOD                 	JEFFERSON                	CO	80228	                                        	                         	                         	  	     	UT                                              	0	55	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEVE HAWES                                                 	3037633457	19970425	        
960984	96	J - W GATHERING CO                                	9011	126 POST OAK ROAD                       	KILGORE                  	GREGG                    	TX	75662	P.O. BOX 226406                         	DALLAS                   	DALLAS                   	TX	75222	LA                                              	0	54	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GLENN BESSINGER                                             	9039833409	19970425	        
960985	96	WILLIAMS ENERGY GROUP-FIELD SERVICES              	30940	P.O. BOX 1396 LEVEL 36                  	HOUSTON                  	HARRIS                   	TX	77251	                                        	                         	                         	  	     	TX LA OK CO WY NM                               	0	1660	0	0	0	0	0	1660	0	1674	0	0	0	0	0	1674	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	49	321	552	520	218	1660	0	5	223	926	289	231	1674	0	4	3	3	3	0	13	0	0	0	0	0	0	0	0	58	547	1481	812	449	3347	8	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	JAMES MASON                                                 	7132153022	19970425	        
960986	96	WESTLAKE PVC CORPORATION                          	30941	"230 JOHNSON RILEY RD, P.O. BOX 1027     "	CALVER CITY              	MARSHALL                 	KY	42029	"WESTLAKE GROUP 2801, POST OAK BLVD      "	HOUSTON                  	HARRIS                   	TX	77056	KY                                              	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHARLES PROCTOR                                             	5023954860	19970425	        
960987	96	SHAWNEE PIPELINE CO                               	30942	333 BRIDGE ST. N.W. SUITE 805           	GRAND RAPIDS             	KENT                     	MI	49504	                                        	                         	                         	  	     	KY                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RICK FOOS                                                   	6167961466	19970425	        
960988	96	CLE INTRASTATE PIPELINE INC                       	30943	2030 DONAHUE FERRY ROAD                 	PINEVILLE                	RAPIDES                  	LA	71361	                                        	                         	                         	  	     	LA                                              	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	THOMAS TUCKER                                               	3184663414	19970425	19970602
960989	96	DOE RUN GAS TRANSMISSION COMPANY                  	30944	2450 OLIN RD                            	BRANDENBURG              	MEADE                    	KY	40108	501 MERRITT SEVEN                       	NORWALK                  	                         	CT	6856	                                                	0	64	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P.H. KUBITSKEY                                              	5024226431	19970425	        
960990	96	NORTHSTAR STELL ARIZONA                           	30945	3000 HWY 66 SOUTH                       	KINGMAN                  	MOHAVE                   	AZ	86413	                                        	                         	                         	  	     	AZ                                              	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JAMES CHRISTINA                                             	5207187006	19970425	        
960991	96	MAGNOLIA PIPELINE CORPORATION                     	30946	"1100 LOUISIANA, SUITE 2950              "	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	AL                                              	0	111	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	22	81	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	22	81	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RONALD HARRIS                                               	7136508900	19970425	        
960992	96	"MAGNOLIA RESOURCES, INC.                          "	30947	"1100 LOUISIANA, SUITE 2950              "	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	                                                	0	178	0	0	0	3	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	127	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	127	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RONALD HARRIS                                               	7136508900	19970425	        
960994	96	MAGNOLIA GATHERING INC                            	30948	"1100 LOUISIANA, SUITE 2950              "	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	                                                	0	89	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	36	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	36	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RONALD HARRIS                                               	7136508900	19970425	        
960995	96	"PAN GRANDE, LLC                                   "	30949	"1100 LOUISIANA, SUITE 2950              "	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	                                                	0	108	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	72	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	72	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RONALD HARRIS                                               	7136508900	19970425	        
960993	96	EL PASO FIELD SERVICES                            	30950	614 REILLY                              	FARMINGTON               	SAN JUAN                 	NM	87401	"DESTEC TOWER, 2500 CITY WEST BLVD.      "	HOUSTON                  	HARRIS                   	TX	77042	TX                                              	0	94	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	2	32	60	0	0	94	0	0	0	0	0	0	0	0	43	12	0	0	0	55	0	0	0	0	0	0	0	0	45	44	60	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KRIS SINCLAIR                                               	9156863279	19970425	        
960996	96	EL PASO FIELD SERVICES                            	30950	614 REILLY                              	FARMINGTON               	SAN JUAN                 	NM	87401	"DESTEC TOWER, 2500 CITYWEST BLVD        "	HOUSTON                  	HOUSTON                  	TX	77042	OK                                              	0	58	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	46	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	46	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KRIS SINCLAIR                                               	9156863279	19970425	        
960997	96	EL PASO FIELD SERVICES                            	30950	614 REILLY                              	FARMINGTON               	SAN JUAN                 	NM	87401	"DESTEC TOWER, 2500 CITYWEST BLVD        "	HOUSTON                  	HOUSTON                  	TX	77042	NM                                              	0	32	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	12	20	0	0	32	0	0	0	0	0	0	0	0	75	35	14	4	5	133	0	0	0	0	0	0	0	0	75	47	34	4	5	165	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KRIS SINCLAIR                                               	9156863279	19970425	        
960998	96	EL PASO FIELD SERVICES                            	30950	614 REILLY AVENUE                       	FARMINGTON               	SAN JUAN                 	NM	87401	"DESTEC TOWER, 2500 CITY WEST BLVD       "	HOUSTON                  	                         	TX	77042	LA                                              	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JOHN STERRETT                                               	5055992175	19970425	        
960999	96	EL PASO FIELD SERVICES                            	30950	614 REILLY                              	FARMINGTON               	SAN JUAN                 	NM	87401	"DESTEC TOWER, 2500 CITYWEST BLVD        "	HOUSTON                  	HOUSTON                  	TX	77042	CO                                              	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KRIS SINCLAIR                                               	9156863279	19970425	        
961000	96	"O.I. AUBURN, INC. C/O DUFCO                       "	30951	"BOX 33A, RD#5, NTH. DIVISION STREET     "	AUBURN                   	CAYUGA                   	NY	13021	"320 SOUTH BOSTON AVE, SUITE 831         "	TULSA                    	                         	OK	74103	NY                                              	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	24	33	0	0	0	57	0	0	0	0	0	0	0	0	24	36	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A SUTHERLAND                                                	3152551141	19970425	        
961001	96	PHILLIPS UTILITY GAS CORPORATION                  	30952	10 A1 PHILLIPS BUILDINGS                	BARTLESVILLE             	WASHINGTON               	OK	74004	P.O. BOX 1967                           	HOUSTON                  	                         	TX	77251	TX                                              	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DL WILCOX                                                   	9186614333	19970425	        
961002	96	"IP PETROLEUM COMPANY, INC                         "	30953	"1600 SMITH STREET, SUITE 3600           "	HOUSTON                  	HARRIS                   	TX	77210	                                        	                         	                         	  	     	                                                	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	2815783388	19970425	        
961003	96	"MARINER ENERGY, INC                               "	30954	580 WESTLAKE  PARK BLVD SUITE 1300      	HOUSTON                  	HARRIS                   	TX	77079	                                        	                         	                         	  	     	                                                	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	2815783388	19970425	        
961004	96	"GREEN CANYON PIPELINE COMPANY, LLC                "	30955	7400 TEXAS COMMERCE TOWER 600 TRAVIS    	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	                                                	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	62	0	0	67	0	0	5	62	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	2815783388	19970425	        
961005	96	"MANTA RAY GATHERING COMPANY, LLC                  "	30956	7400 TEXAS COMMERCE TOWER 600 TRAVIS    	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	                                                	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	71	18	0	91	0	0	2	71	18	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	2815783388	19970425	        
961006	96	"M.K.P. PRODUCTION CO, LLC                         "	30957	119 NORTH ROBINSON SUITE400             	OKLAHOMA CITY            	OKLAHOMA COUNTY          	OK	73102	                                        	                         	                         	  	     	                                                	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	9	0	0	0	0	0	0	0	0	0	4	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARK WELLS                                                  	4052363046	19970425	        
961007	96	GOTHIC ENERGY CORPORATION                         	30958	5727 SOUTH LEWIS AVE SUITE 700          	TULSA                    	TULSA COUNTY             	OK	74105	                                        	                         	                         	  	     	AR                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JULIE HANEY                                                 	9187495556	19970425	19970602
961008	96	THE DOW CHEMICAL COMPANY                          	30959	PO BOX 685 BATTLEGROUND RD              	LA PORTE  HARRIS         	                         	TX	77572	                                        	                         	                         	  	     	TX                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KENNETH O. KATES                                            	7132460286	19970425	        
961009	96	"UNIVERSAL GAS UTILITIES, INC.                     "	30960	5434 FM 1488                            	MAGNOLIA                 	MONTGOMERY               	TX	77355	3900 ESSEX LN SUITE 600                 	HOUSTON                  	HARRIS                   	TX	77027	TX PA                                           	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LAWRENCE E REARICK                                          	7138500014	19970425	        
961010	96	GOODALE ENTERPRISES - FILLMORE FIELD              	6456	0-21 FENNESSY ROAD SW                   	GRAND RAPIDS             	KENT                     	MI	49504	                                        	                         	                         	  	     	MI                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DANIEL COOPER                                               	6164523279	19970425	        
961013	96	LEE 8 STORAGE PARTNERSHIP                         	30786	899 S. TELEGRAPH ROAD                   	MONROE                   	MONROE                   	MI	48161	                                        	                         	                         	  	     	MI                                              	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WILLIAM M. KAHLBAUM                                         	3132424421	19970425	        
961014	96	MORNING SUN MUNICIPAL GAS SYSTEM                  	12794	"11 E. DIVISION STREET, PO BOX 426       "	MORNING SUN              	LOUISA                   	IA	52640	                                        	                         	                         	  	     	                                                	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LINDA VALENTINE                                             	8169473316	19970425	        
961015	96	ROCHESTER GAS & ELECTRIC CORP                     	17570	89 EAST AVENUE                          	ROCHESTER                	MONROE                   	NY	14649	                                        	                         	                         	  	     	NY                                              	0	111	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	52	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	52	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MONICA K. GILES                                             	7167248518	19970425	        
961016	96	MICHIGAN GAS UTILITIES CO                         	12420	899 S. TELEGRAPH ROAD                   	MONROE                   	MONROE                   	MI	48161	                                        	                         	                         	  	     	                                                	0	205	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	148	44	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	148	44	0	0	205	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WILLIAM M. KAHLBAUM                                         	3132424421	19970425	        
961017	96	SEAGULL ENERGY CORP                               	18190	"1001 FANNIN, STE 1700                   "	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	                                                	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	17	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BONNIE REED                                                 	7139511368	19970425	        
961019	96	OXYCHEM PIPELINE OPERATIONS                       	934	2947 E BROADWAY                         	PEARLAND                 	BRAZORIA                 	TX	77581	5005 LBJ FREEWAY                        	DALLAS                   	                         	TX	75244	TX                                              	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	M.E. ROBERSON                                               	2819975324	19970425	        
961020	96	OXYCHEM PIPELINE OPERATIONS                       	934	2947 E BROADWAY                         	PEARLAND                 	BRAZORIA                 	TX	77581	5005 LBJ FREEWAY                        	DALLAS                   	                         	TX	75244	TX                                              	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ME ROBERSON                                                 	2819975324	19970425	        
961021	96	VINTAGE PIPELINE INC                              	21315	4200 ONE WILLIAMS CENTER                	TULSA                    	TULSA                    	OK	74172	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	14	0	0	0	0	0	0	0	0	7	7	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHERYL SWAN                                                 	9185920101	19970425	19970522
961022	96	"VINTAGE PETROLEUM, INC.                           "	30804	19424 S. MOUNTAIN RD                    	SANTA PAULA              	VENTURA                  	CA	93060	4200 ONE WILLIAMS CENTER                	TULSA                    	                         	OK	74172	CA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	30	0	2	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	24	0	0	0	36	0	0	0	0	0	0	0	0	12	24	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHERYL SWAN                                                 	9185920101	19970425	        
961023	96	"VINTAGE PETROLEUM, INC.                           "	30804	"624 W. INDEPENDENCE, SUITE 102          "	SHAWNEE                  	POTTAWATOMIE             	OK	74801	4200 ONE WILLIAMS CENTER                	TULSA                    	                         	OK	74172	OK                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHERYL SWAN                                                 	9185920101	19970425	        
961024	96	"VINTAGE PETROLEUM, INC.                           "	30804	4200 ONE WILLIAMS CENTER                	TULSA                    	TULSA                    	OK	74172	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	40	0	71	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	13	0	0	40	0	31	40	0	0	0	71	0	31	67	13	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHERYL SWAN                                                 	9185920101	19970425	        
