RPTID	YR	NAME	OPID	OADDR	OCITY	OCNTY	OST	OZIP	HADDR	HCITY	HCNTY	HST	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
19980524	1998	MOBIL VANDERBILT-BEAUMONT PIPELINE CO	25160	PO BOX 670129	HOUSTON	HARRIS	TX	77267						TX	0.00	107.00	0.00	0.00	0.00	0.00	0.00	107.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.00	83.00	0.00	0.00	110.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.00	83.00	0.00	0.00	110.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	MICKEY D JOHNSON	2815913737	6/4/99 0:00:00	
19980951	1998	PROGRESSIVE GAS SERVICES INC	15872	P.O. BOX 79301	HOUSTON	HARRIS	TX	77279						TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	THOMAS R. DILL	2816793599	6/4/99 0:00:00	
19980282	1998	HGX GAS TRANSMISSION CORP	7001	P.O. BOX 6161	KINGWOOD	HARRIS	TX	77325						TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	TAMARA A GAYLE	2813584248	6/4/99 0:00:00	
19981080	1998	VALENCE OPERATING COMPANY	30807	600 ROCKMEAD, SUITE 200	KINGWOOD	HARRIS	TX	77339						TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	TOM WILLIS	9034883211	6/4/99 0:00:00	
19980794	1998	CHEVRON PIPELINE CO	2731	1400 WOODLOCH FOREST DRIVE	THE WOODLANDS	MONTGOMERY	TX	77380	P.O. BOX 5059	SAN RAMON		CA	94583	TX	0.00	144.00	0.00	0.00	0.00	0.00	0.00	144.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	140.00	2.00	0.00	0.00	144.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	140.00	2.00	0.00	0.00	144.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	RANDY BURKE	2813637255	6/4/99 0:00:00	
19981058	1998	MITCHELL ENERGY CORP	12615	2001 TIMBERLOCH PLACE-4 NORTH	THE WOODLANDS	MONTGOMERY	TX	77380	PO BOX 4000	THE WOODLANDS		TX	77387	TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	3.00	0.00	2.00	3.00	0.00	0.00	0.00	5.00	0.00	2.00	6.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	DAVID PURDY	7133777065	6/4/99 0:00:00	
19981138	1998	MITCHELL GAS SERVICES LP	31304	2002 TIMBERLOCH PLACE	THE WOODLANDS	MONTGOMERY	TX	77380	PO BOX 4000	THE WOODLANDS		TX	77387	TX	0.00	82.00	0.00	0.00	0.00	0.00	0.00	82.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	176.00	0.00	0.00	0.00	0.00	0.00	176.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	79.00	0.00	0.00	0.00	82.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	110.00	38.00	28.00	0.00	0.00	176.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	113.00	117.00	28.00	0.00	0.00	258.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	MIKE HOWETH	7133777287	6/4/99 0:00:00	
19981067	1998	FERGUSON-BURLESON COUNTY GAS GATHERING SYSTEM	25103	P.O. BOX 4000 2002 TIMBERLOCH, 5TH FLOOR	THE WOODLANDS	MONTGOMERY	TX	77387						TX	0.00	76.00	0.00	0.00	0.00	0.00	0.00	76.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	93.00	0.00	0.00	0.00	0.00	0.00	93.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	71.00	0.00	0.00	76.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.00	61.00	5.00	0.00	0.00	93.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.00	66.00	76.00	0.00	0.00	169.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	MICHAEL HOWETH	7133777287	6/4/99 0:00:00	
19981162	1998	EXPRO ENGINEERING INC	31121	2301 NICHOLS STREET	BAY CITY	MATAGORDA	TX	77414	3220 NORTH FREEWAY, STE. 112	FORT WORTH		TX	76111	TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	3.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	3.00	0.00	0.00	0.00	8.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	DENNIS W. BROWNING	8176248425	6/4/99 0:00:00	
19980846	1998	TEXAS SOUTHEASTERN GAS CO	19323	921 E. MAIN P.O. BOX 38	BELLVILLE	AUSTIN	TX	77418	1177 WEST LOOP SOUTH, SUITE 1825	HOUSTON		TX	77027	TX	0.00	165.00	0.00	0.00	0.00	0.00	0.00	165.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	102.00	63.00	0.00	0.00	0.00	165.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	123.00	63.00	0.00	0.00	0.00	186.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	R. D. UECKERT	4098653114	6/4/99 0:00:00	
19980021	1998	TEXAS SOUTHEASTERN GAS GATHERING CO.	30721	P.O BOX 38	BELLVILLE	AUSTIN	TX	77418	1177 WEST LOOP SOUTH, SUITE 1825	HOUSTON		TX	77027	TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	LES JONES	4098653114	6/4/99 0:00:00	
19980132	1998	TEXAS SOUTHEASTERN GAS GATHERING CO.	30721	P.O BOX 38	BELLVILLE	AUSTIN	TX	77418	1177 WEST LOOP SOUTH, SUITE 1825	HOUSTON	HARRIS	TX	77027	LA	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	LES JONES	4098653114	6/4/99 0:00:00	
19980206	1998	BASS ENTERPRISES PRODUCTION CO	30073	117 TURA	EL CAMPO	WHARTON	TX	77437	201 MAIN STREET	FORT WORTH		TX	76102	TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	3.00	0.00	0.00	0.00	9.00	0.00	3.00	0.00	0.00	0.00	0.00	3.00	0.00	9.00	3.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	PHILLIP C. HOUSTON	4095436226	6/4/99 0:00:00	
19980054	1998	BASS ENTERPRISES PRODUCTION CO	30073	117 TURA	EL CAMPO	WHARTON	TX	77437	201 MAIN STREET	FORT WORTH		TX	76102	TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	3.00	0.00	0.00	0.00	9.00	0.00	3.00	0.00	0.00	0.00	0.00	3.00	0.00	9.00	3.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	P C HOUSTON	4095436226	6/4/99 0:00:00	
19980023	1998	SERVICE PRODUCTION COMPANY,INC	31040	PO BOX 1515	SANTA FE	GALVESTON	TX	77510	1701 20TH AVNEUE NORTH	TEXAS CITY	GALVESTON	TX	77590	TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	GREG PLOSS	4099252572	6/4/99 0:00:00	
19980115	1998	SERVICE PRODUCTION COMPANY,INC	31040	PO BOX 1515	SANTA FE	GALVESTON	TX	77510	1701 20TH AVNEUE NORTH	TEXAS CITY	GALVESTON	TX	77590	TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	GREG PLOSS	4099252572	6/4/99 0:00:00	
19980832	1998	EQUISTAR CHEMICALS, L.P.	25146	PO BOX 1847	ALVIN	BRAZORIA	TX	77512	1221 MCKINNEY	HOUSTON		TX	77010	TX	0.00	11.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	M E "GENE" ROBERSON JR	7138446924	6/4/99 0:00:00	
19980833	1998	EQUISTAR CHEMICALS, L.P.	25146	PO BOX 1847	ALVIN	BRAZORIA	TX	77512	1221 MCKINNEY	HOUSTON		TX	77010	TX	0.00	15.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	M E "GENE" ROBERSON JR	7138446924	6/4/99 0:00:00	
19980830	1998	EQUISTAR CHEMICALS, L.P.	25146	PO BOX 1847	ALVIN	BRAZORIA	TX	77512	5005 LBJ FREEWAY	DALLAS		TX	75244	TX	0.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	M E "GENE" ROBERSON JR	7138446924	6/4/99 0:00:00	
19980831	1998	EQUISTAR CHEMICALS, L.P.	25146	PO BOX 1847	ALVIN	BRAZORIA	TX	77512	5005 LBJ FREEWAY	DALLAS		TX	75244	TX	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	M E "GENE" ROBERSON JR	7138446924	6/4/99 0:00:00	
19980934	1998	HUNTSMAN PETROCHEMICAL CORPORATION	30709	PO BOX 310	DAYTON	LIBERTY	TX	77535						TX	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	DAVID PINEDA	9035867933	6/4/99 0:00:00	
19980700	1998	AIR PRODUCTS & CHEMICALS INC	117	ROUTE 1, 10202 STRANG ROAD	LAPORTE	HARRIS	TX	77571	7201 HAMILTON BOULEVARD	ALLENTOWN		PA	18195	TX	0.00	160.00	0.00	0.00	0.00	0.00	0.00	160.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.00	128.00	11.00	0.00	0.00	160.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.00	128.00	11.00	0.00	0.00	160.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	K J STERNER	6104818422	6/4/99 0:00:00	
19980303	1998	GULF GAS UTILITIES CO	6886	3027 MARINA BAY 205	LEAGUE	GALVESTON	TX	77573						TX	0.00	8.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	LAWRENCE E. REARICK	2813346335	6/4/99 0:00:00	
19980310	1998	PETROLEUM FUELS CO	15454	3027 MARINA BAY DR. 205	LEAGUE CITY	GALVESTON	TX	77573						TX	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	E W MCALLISTER PE	7134655414	6/4/99 0:00:00	
19980581	1998	CENTANA INTRASTATE PIPELINE COMPANY	30031	28531 HWY 124	WINNIE		TX	77665	PO BOX 5493	DENVER		CO	80217	TX	0.00	206.00	0.00	0.00	0.00	0.00	0.00	206.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	377.00	0.00	0.00	0.00	0.00	0.00	377.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	98.00	94.00	7.00	6.00	206.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	83.00	175.00	116.00	3.00	0.00	377.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	84.00	273.00	210.00	10.00	6.00	583.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	RICHARD A WICKER	3036053331	6/4/99 0:00:00	
19980019	1998	SABINE GAS TRANSMISSION CO	3029	6950 SULPHUR DRIVE	BEAUMONT	JEFFERSON	TX	77705	1100 LOUISIANA, SUITE 5151	HOUSTON		TX	77002	TX	0.00	23.00	0.00	0.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.00	0.00	23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.00	0.00	23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	DONALD G. HALL	4098394400	6/4/99 0:00:00	
19980020	1998	TEXAS MUNICIPAL POWER AGENCY	19301	P.O. BOX 7000	BRYAN	BRAZOS	TX	77805						TX	0.00	9.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	8.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	8.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	DAVID MCINTYRE	4098731106	6/4/99 0:00:00	
